"category","file","varnm","label"
"Learning Environment","Programs","general_intellectual_ability","""General intellectual ability,"" a Gifted and Talented indicator, means possessing: (a) Either the potential or demonstrated ability to perform at an exceptionally high level in general intellectual ability, which is usually reflected in extraordinary performance in a variety of cognitive areas, such as abstract reasoning, logical reasoning, social awareness, memory, nonverbal ability and the analysis, synthesis, and evaluation of information; and (b) A consistently outstanding mental capacity as compared to children of one's age, experience or environment."
"Learning Environment","Programs","gifted_and_talented","""Gifted and talented student"" means a pupil identified as possessing demonstrated or potential ability to perform at an exceptionally high level in general intellectual aptitude, specific academic aptitude, creative or divergent thinking, psychosocial or leadership skills, or in the visual or performing arts."
"Learning Environment","Programs","group","The disaggregation of data collection into additional detail labeled as ""Group""."
"Learning Environment","Programs","hearing_impaired","Hearing impairment, a Special Education indicator sometimes referred to as deaf or hard of hearing, means a hearing loss that: (a) May be mild to profound, unilateral or bilateral, permanent or fluctuating, and is determined by: 1. An average pure-tone hearing loss in the speech range (500Hz, 1000Hz, and 2000Hz) of at least 25dB in the better ear; 2. An average pure-tone hearing loss in the high-frequency range (2000Hz, 4000Hz, and 6000Hz) of at least 45dB in the better ear; or 3. An average pure-tone unilateral hearing loss in the speech range (500Hz, 1000Hz, and 2000Hz) of at least 60dB in the impaired ear; (b) Results in difficulty identifying linguistic information through hearing; and (c) Has an adverse effect on the child’s educational performance."
"Learning Environment","Programs","home_language","English Learner  program indicator of the language (or the variety of a language) that is most commonly spoken by the members of a family for everyday interactions at home."
"Learning Environment","Programs","home_language_-_arabic","English Learner program indicator of the language (or the variety of a language) that is most commonly spoken by the members of a family for everyday interactions at home is Arabic."
"Learning Environment","Programs","home_language_-_japanese","English Learner program indicator of language (or the variety of a language) that is most commonly spoken by the members of a family for everyday interactions at home is Japanese."
"Learning Environment","Programs","home_language_-_nepali","English Learner program indicator of language (or the variety of a language) that is most commonly spoken by the members of a family for everyday interactions at home is Nepali."
"Learning Environment","Programs","home_language_-_somali","English Learner program indicator of language (or the variety of a language) that is most commonly spoken by the members of a family for everyday interactions at home is Somali."
"Learning Environment","Programs","home_language_-_spanish","English Learner program indicator of language (or the variety of a language) that is most commonly spoken by the members of a family for everyday interactions at home is Spanish."
"Learning Environment","Programs","homeless","A student who lacks a fixed, regular, and adequate nighttime residence. USDE Homeless Non-Regulatory Guidance  defines a student as a homeless child or youth if sharing the housing of other persons due to loss of housing, economic hardship, or a similar reason; are living in motels, hotels, trailer parks, or camping grounds due to the lack of alternative adequate accommodations; are living in emergency or transitional shelters; are abandoned in hospitals; or are awaiting foster care placement; children and youths who have a primary night-time residence that is a public or private place not designed for or ordinarily used as a regular sleeping accommodation for human beings; children and youths who are living in cars, parks, public spaces, abandoned buildings, substandard housing, bus or train stations, or similar settings; and migratory children who qualify as homeless for the purposes of this subtitle because the children are living in circumstances described above. The term ‘unaccompanied youth’ includes a youth not in the physical custody of a parent or guardian."
"Learning Environment","Programs","migrant","An individual that is under the age of 22 years old; entitled to a free public education; is a migratory agricultural worker/fisher or has a parent/guardian or spouse that is; and has moved within the preceding 36 months to obtain or seek qualifying work, or to accompany/join one who has."
"Learning Environment","Programs","mild_mental_disability","Special education indicator ""mild mental disability"" (MMD) in which: 1. Cognitive functioning is at least two (2) but no more than three (3) standard deviations below the mean; 2. Adaptive behavior deficit is at least two (2) standard deviations below the mean; 3. A severe deficit exists in overall academic performance including acquisition, retention, and application of knowledge; and 4. Manifestation is typically during the developmental period"
"Learning Environment","Programs","multiple_disabilities","Multiple disabilities (MD), a special education indicator, means concomitant impairments that have an adverse effect on the child’s educational performance, the combination of which causes severe educational needs that cannot be accommodated in special education programs solely for one (1) of the impairments. Examples of MD include mental disability-blindness, and mental disability-orthopedic impairment. Multiple disabilities does not mean deaf-blindness nor does it mean a speech or language impairment in combination with another category of disability."
"Learning Environment","Programs","orthopedically_impaired","Orthopedic impairment (OI), a special education indicator, means a severe orthopedic impairment that adversely affects a child’s educational performance. The term includes: (a) An Impairment caused by a congenital anomaly such as clubfoot, or absence of some member; (b) An Impairment caused by disease such as poliomyelitis, or bone tuberculosis; and (c) An impairment from other causes such as cerebral palsy, amputations, and fractures or burns that causes contractures"
"Learning Environment","Programs","orthopedically_impaired","Orthopedic impairment (OI), a special education indicator, means a severe orthopedic impairment that adversely affects a child’s educational performance. The term includes: (a) An Impairment caused by a congenital anomaly such as clubfoot, or absence of some member; (b) An Impairment caused by disease such as poliomyelitis, or bone tuberculosis; and (c) An impairment from other causes such as cerebral palsy, amputations, and fractures or burns that causes contractures."
"Learning Environment","Programs","other_health_impaired","Other health impairment  (OHI), a special education indicator, means having limited strength, vitality, or alertness, including a heightened alertness to environmental stimuli, that results in limited alertness with respect to the educational environment, that: (a) Is due to a chronic or acute health problem, such as acquired immune deficiency syndrome, asthma, attention deficit disorder, attention deficit hyperactivity disorder, diabetes, epilepsy, a heart condition, hemophilia, lead poisoning, leukemia, nephritis, rheumatic fever, sickle cell anemia, Tourette’s syndrome, or tuberculosis; and (b) Adversely affects a child’s educational performance."
"Learning Environment","Programs","percentage","The referenced population, divided by the total number of students that fall within the demographic group."
"Learning Environment","Programs","primary_talent_pool","Gifted and Talented program indicator - students who possess demonstrated or potential ability to perform at exceptionally high levels in the primary years (P1-P4; Kindergarten through 3rd grade)."
"Learning Environment","Programs","psychosocial_leadership_skills","Psychosocial or leadership ability, a Gifted and Talented program indicator, means possessing either potential or demonstrated ability to perform at an exceptionally high level in social skills and interpersonal qualities such as poise, effective oral and written expression, managerial ability, and the ability, or vision, to set goals and organize others to successfully reach those goals."
"Learning Environment","Programs","special_education","""Special education"" means specially designed instruction, at no cost to the parents, to meet the unique needs of the child with a disability. This includes instruction in the classroom, in the home, in hospitals and institutions, and in other settings. Special education means speech-language pathology services (if the service is considered special education rather than a related service), travel training and vocational education.) ""Specially designed instruction"" means adapting as appropriate the content, methodology, or delivery of instruction to address the unique needs of the child with a disability and to ensure access of the child to the general curriculum included in the Kentucky Core Academic Standards (704 KAR 3:303), formerly the Program of Studies."
"Learning Environment","Programs","specific_academic_aptitude-language_arts","Gifted and Talented program indicator ""Specific academic aptitude"" means possessing either potential or demonstrated ability to perform at an exceptionally high level in one or very few related, specific academic areas significantly beyond the age, experience or environment of one's chronological peers in Language Arts."
"Learning Environment","Programs","specific_academic_aptitude-math","Gifted and Talented program indicator ""Specific academic aptitude"" means possessing either potential or demonstrated ability to perform at an exceptionally high level in one, or very few related, specific academic areas significantly beyond the age, experience or environment of one's chronological peers in mathematics."
"Learning Environment","Programs","specific_academic_aptitude-science","Gifted and Talented program indicator ""Specific academic aptitude"" means possessing either potential or demonstrated ability to perform at an exceptionally high level in one or very few related, specific academic areas significantly beyond the age, experience or environment of one's chronological peers in science."
"Learning Environment","Programs","specific_academic_aptitude-social_studies","Gifted and Talented program indicator ""Specific academic aptitude"" means possessing either potential or demonstrated ability to perform at an exceptionally high level in one or very few related, specific academic areas significantly beyond the age, experience or environment of one's chronological peers in social studies."
"Learning Environment","Programs","specific_learning_disability","Specific learning disability (LD), a special education program indicator, means a disorder that adversely affects the ability to acquire, comprehend, or apply reading, mathematical, writing, reasoning, listening, or speaking skills to the extent that specially designed instruction is required to benefit from education. The specific learning disability (LD) may include dyslexia, dyscalculia, dysgraphia, developmental aphasia, and perceptual/motor disabilities. The term does not include deficits that are the result of other primary determinant or disabling factors such as vision, hearing, motor impairment, mental disability, emotional-behavioral disability, environmental or economic disadvantaged, cultural factors, limited English proficiency, or lack of relevant research-based instruction in the deficit area."
"Learning Environment","Programs","speech_language","Speech or language impairment, a special education program indicator, means a communication disorder, including stuttering, impaired articulation, a language impairment, a voice impairment, delayed acquisition of language, or an absence of language, that adversely affects a child’s educational performance"
"Learning Environment","Programs","traumatic_brain_injury","Traumatic brain injury (TBI), a special education program indicator, means an acquired injury to the brain caused by an external physical force, resulting in total or partial functional disability or psychosocial impairment, or both, that adversely affects a child’s educational performance. Traumatic brain injury does not mean brain injuries that are congenital or degenerative, or brain injuries induced by birth trauma. Traumatic brain injury means open or closed head injuries resulting in impairments in one (1) or more areas, including:  (a) Cognition; (b) Language; (c) Memory; (d) Attention; (e) Reasoning; (f) Abstract thinking; (g) Judgment; (h) Problem-solving; (i) Sensory, perceptual, and motor abilities; (j) Psychosocial behavior; (k) Physical functions; (l) Information processing; and (m) Speech."
"Learning Environment","Programs","visual_and_performing_arts-art","Visual or performing arts ability, a Gifted and Talented program indicator, means possessing either potential or demonstrated ability to perform at an exceptionally high level in the visual or performing arts and demonstrating the potential for outstanding aesthetic production, accomplishment, or creativity in visual art."
"Learning Environment","Programs","visual_and_performing_arts-dance","Visual or performing arts ability, a Gifted and Talented program indicator, means possessing either potential or demonstrated ability to perform at an exceptionally high level in the visual or performing arts and demonstrating the potential for outstanding aesthetic production, accomplishment, or creativity in dance."
"Learning Environment","Programs","visual_and_performing_arts-drama","Visual or performing arts ability, a Gifted and Talented program indicator, means possessing either potential or demonstrated ability to perform at an exceptionally high level in the visual or performing arts and demonstrating the potential for outstanding aesthetic production, accomplishment, or creativity in drama."
"Learning Environment","Programs","visual_and_performing_arts-music","Visual or performing arts ability, a Gifted and Talented program indicator, means possessing either potential or demonstrated ability to perform at an exceptionally high level in the visual or performing arts and demonstrating the potential for outstanding aesthetic production, accomplishment, or creativity in music."
"Learning Environment","Programs","visually_impaired","Visual impairment means a vision loss, even with correction that: (a) Requires specialized materials, instruction in orientation and mobility, Braille, visual efficiency, or tactile exploration; (b) Has an adverse effect on the child’s educational performance; and (c) Meets the following: 1. The child has visual acuity with prescribed lenses that is 20/70 or worse in the better eye; or 2. The child has visual acuity that is better than 20/70 and the child has one (1) of the following conditions: a. A medically-diagnosed progressive loss of vision; b. A visual field of twenty (20) degrees or worse; c. A medically diagnosed condition of cortical blindness; or d. A functional vision loss."
"Learning Environment","Safety","%_of_total_events","Calculation of column total divided by total events."
"Learning Environment","Safety","%_of_total_resolutions","Calculation of column total divided by total resolutions."
"Learning Environment","Safety","alcohol","Behavior events with the following law violations: 1811, 1812, 210, 230. Refer to the Behavior data standards at http://education.ky.gov/districts/tech/sis/Documents/DataStandard-Behavior.pdf"
"Learning Environment","Safety","are_parents_required_to_sign_in?","Indicates whether parents are required to sign in when visiting the school, as reported by school. Only reported at the school level."
"Learning Environment","Safety","assault,_1st_degree","Behavior events with the following law violation: 301. Refer to the behavior data standards at http://education.ky.gov/districts/tech/sis/Documents/DataStandard-Behavior.pdf"
"Learning Environment","Safety","behavior_events","Indicates Safe School behavior events as reported in the Kentucky Student Information System (KSIS), and broken down by law/board violation, race and gender and totaled."
"Learning Environment","Safety","behavior_events_by_context","Indicates the context (School Sponsored Event; During School Hours, School Sponsored Event; Not During School Hours, Non School Sponsored Event; During School Hours or Non School Sponsored Event; Not During School Hours) as reported by schools in the Kentucky Student Information System (KSIS). Numbers are broken down by race and by gender and totaled."
"Learning Environment","Safety","behavior_events_by_grade_level","Indicates behavior events by grade level."
"Learning Environment","Safety","behavior_events_by_location","Indicates behavior events by locations (Classroom, Bus, Hallway/Stairwell, Cafeteria, Campus Grounds, Off-Campus, Restroom, Gymnasium, Office, Athletic Field, Playground, Field Trip, Other) as reported by schools in the Kentucky Student Information System (KSIS). Numbers are broken down by race and by gender, and totaled."
"Learning Environment","Safety","behavior_events_by_socio-economic_status","Indicates behavior events by socio-economic status (Free Meal status, Reduced Meal Status and Paid Meal Status) as reported by schools in the Kentucky Student Information System (KSIS). Numbers are broken down by race and by gender and totaled."
"Learning Environment","Safety","discipline_resolutions","Indicates behavior events that resulted in a resolution of (Expelled, receiving services, Expelled, not receiving services, Out-of-School Suspensions, Corporal Punishment, In-School Removals, Restraint, Seclusion, Unilateral Removal by School Personnel or Removal by Hearing Officer) as reported in the Kentucky Student Information System (KSIS) and broken down by race and gender and totaled."
"Learning Environment","Safety","do_all_parents_receive_the_district_discipline_code?","Indicates whether parents are sent district discipline code as reported by school."
"Learning Environment","Safety","drugs","Behavior events with the following board violations: 1014 and Law Violations: 1801, 1802, 1821, 1822, 1831, 1832, 1841, 1842, 1851, 1852, 1861, 1862, 1871, 1872, 1881, 1882, 1891, 1892 or 2001. Refer to the Behavior data standards at http://education.ky.gov/districts/tech/sis/Documents/DataStandard-Behavior.pdf"
"Learning Environment","Safety","harassment_(includes_bullying)","Behavior events with the following board violations: 8001, 8002, 8003, 8004, 8006 and Law Violation 340, 341 and 350. Refer to the Behavior data standards at http://education.ky.gov/districts/tech/sis/Documents/DataStandard-Behavior.pdf"
"Learning Environment","Safety","legal_sanctions","Indicates legal sanctions (arrests, charges, civil damages, school resource officer involvement or court designated worker involvement) taken as reported in the Kentucky Student Information System (KSIS) broken down by race and gender and totaled."
"Learning Environment","Safety","other_assault_or_violence","Behavior events with the following law violations: 11, 20, 30, 75, 90, 172, 174, 302, 303, 304, 305, 306, 307, 308, 309, 310, 320, 330, 2003. Refer to the Behavior data standards at http://education.ky.gov/districts/tech/sis/Documents/DataStandard-Behavior.pdf"
"Learning Environment","Safety","percentage_of_classrooms_with_telephones_able_to_access_outside_lines","The percentage of classrooms with telephones able to access outside lines as reported by the school. Only reported at the school level."
"Learning Environment","Safety","safety","Indicates behavior events and resolutions as reported by schools."
"Learning Environment","Safety","school_safety_-_precautions","Indicates the types of safety precautions as answered by each school."
"Learning Environment","Safety","state_resolutions_not_reported_above","Indicates behavior events not reported in another category but that resulted in a state resolution code."
"Learning Environment","Safety","tobacco","Behavior events with the following board violations: 9001, 9002, 9003, 9004, 9005.  Refer to the Behavior data standards at http://education.ky.gov/districts/tech/sis/Documents/DataStandard-Behavior.pdf"
"Learning Environment","Safety","total_events","The number of reported events in the school during the school year specified"
"Learning Environment","Safety","total_legal_sanctions","The number of legal sanctions during the school year specified"
"Learning Environment","Safety","total_resolutions","The number of reported state resolutions during the school year specified"
"Learning Environment","Safety","total_student_count","The number of reported students unduplicated for specified category"
"Learning Environment","Safety","violations_per_1,000_ada","Count of violations per 1,000 counts of Average Daily Attendance (ADA)"
"Learning Environment","Safety","weapons","Event counts with the following law violation: 151, 152, 153, 154. Refer to the Behavior data standards at http://education.ky.gov/districts/tech/sis/Documents/DataStandard-Behavior.pdf"
"Learning Environment","Students","attendance_rate","The attendance rate reflects the proportion of students in attendance during the school year. The percentage is calculated by the sum of present days for all students divided by total present plus absent student days (i.e., Present/(Present + Absent)."
"Learning Environment","Students","average_daily_attendance","Average Daily Attendance (ADA) means the aggregate days attended by pupils in entry level primary (kindergarten) through grade 12, adjusted for weather-related low attendance days if applicable and divided by the actual number of days the school is in session, after the five days with the lowest attendance are deducted per KRS 157.320 (1) as reported to the Kentucky Department of Education by the local superintendent at close of year via the Superintendent's Annual Attendance Report (SAAR). Kindergarten student attendance is fully included. It is also known as the Adjusted Average Daily Attendance."
"Learning Environment","Students","by_transition_to_adult_life_after_graduation","The Transition to Adult Life is the verification of graduate’s transition status after graduation. Collected and reported by schools in Infinite Campus, options include: college (in or out of state), employment, vocation/technical school, military or unsuccessful or deceased."
"Learning Environment","Students","college_(in_state_only)_number","Transition to adult life after graduation -- Number of students indicated as attending college in-state after graduation. As reported by schools in Infinite Campus - graduation tab."
"Learning Environment","Students","college_(in_state_only)_percent","Transition to adult life after graduation -- Percent of students indicated as attending college in-state after graduation. Collected on  tab in Infinite Campus."
"Learning Environment","Students","college_(in_state_and_out_of_state)_number","Transition to adult life after graduation  --  number of students indicated as attending college after graduation. As reported by schools in Infinite Campus - graduation tab."
"Learning Environment","Students","college_(in_state_and_out_of_state)_percent","Transition to adult life after graduation -- Percent of students indicated as attending college after graduation."
"Learning Environment","Students","college_(out_of_state_only)_number","Number of students indicated as attending college out-of-state after graduation. As reported by schools in Infinite Campus - graduation tab."
"Learning Environment","Students","college_(out_of_state_only)_percent","Percent of students indicated as attending college out-of-state after graduation. Collected on tab in Infinite Campus."
"Learning Environment","Students","dropout_rate","The dropout rate is calculated by dividing the number of dropouts by the dropout membership x 100. Dropout membership is taken from the growth factor membership report."
"Learning Environment","Students","graduation_rate","The Average Freshman Graduation Rate (AFGR) is calculated by taking the number of graduates who received a regular diploma in four years and the number of graduates who received a regular diploma in more than four years but had an Individual Educational Plan (IEP) to allow extended time divided by Average membership x 100. Average membership is calculated by dividing the membership, as reported on the growth factor membership report for student’s 9th and 10th grade year, by 2."
"Learning Environment","Students","lunch_status","Indicates the level of socio-economic status of a student in entry level primary (kindergarten) through grade 12 based upon the lunch status of free, reduced-price or paid as reported to the Kentucky Department of Education by the FRAM Module. For 2011-12 It was pulled from Infinite Campus for active enrollments on Nov. 1 (it does not include no-shows or students marked as state exclude). District can compare to their Qualifying data on Oct 31, or run ad-hocs from Infinite Campus. For 2012-13 and 2013-14 the data were as of the last day of school."
"Learning Environment","Students","lunch_status_-_free_(count)","Count of students designated as eligible for free lunch status as defined by the school on last day of enrollment."
"Learning Environment","Students","lunch_status_-_free_(percent)","Percent of students designated as eligible for free lunch status as defined by the school on last day of enrollment."
"Learning Environment","Students","lunch_status_-_reduced_(count)","Count of students designated as eligible for reduced-price lunch status as defined by the school on last day of enrollment."
"Learning Environment","Students","lunch_status_-_reduced_(percent)","Percent of students designated as eligible for reduced-price lunch status as defined by the school on last day of enrollment."
"Learning Environment","Students","military_(count)","Number of students indicated as military after graduation. As reported by schools in Infinite Campus - graduation tab."
"Learning Environment","Students","military_(percent)","Percent of students indicated as military after graduation. Currently collected on graduate tab."
"Learning Environment","Students","not_successful_(count)","Number of students indicated as not successful after graduation. As reported by schools in Infinite Campus - graduate tab."
"Learning Environment","Students","not_successful_(percent)","Percent of students indicated as not successful after graduation."
"Learning Environment","Students","retention_rate","Retention Rate indicates the percentage of students grades 04-12 who were retained (not promoted to the next grade level). The rate is calculated by dividing the number of students retained by ADM."
"Learning Environment","Students","spending_per_student","Current expenditures made divided by the total primary through grade 12 end-of-year Average Daily Attendance in the school or district. School-level spending per student is self-reported by the districts and schools. As of 2013-14, the Kentucky Department of Education provides the district-level and state-level values based on the unaudited annual financial receipts and expenditures data available in August divided by the unadjusted Average Daily Attendance.  Audited data will replace unaudited data in March each year. As of 2013-2014, the current expenditures for district and state values do not include the property object codes. (Current expenditures: Funds 1, 2x, 3x, 400, 51; Functions 1000-3900 except 32xx, 33xx, 34xx; Objects 01xx - 0998 except 07xx)"
"Learning Environment","Students","student_success","Provides self-reported student success rates from student population after leaving high school."
"Learning Environment","Students","student_success_rate","Non-academic indicators of student success in the school, district, or state. Student success rates are provided for (1) Attendance (2) Retention (3) Dropout. Graduation has been moved to the delivery tab."
"Learning Environment","Students","students","Section of the Report Card that defines student attributes within each school as the data is entered by school districts into the Kentucky Student Information System (KSIS)."
"Learning Environment","Students","students_by_gender","Individual category of male or female in entry level primary (kindergarten) through grade 12 as self-reported by the student, parent or guardian or observed by someone in the school as reported to the Kentucky Department of Education by the local superintendent at close of year via the Superintendent's Annual Attendance Report (SAAR)."
"Learning Environment","Students","students_by_gender_-_female_(count)","Count of female students in entry level primary (kindergarten) through grade 12 as self-reported by the student, parent or guardian or observed by someone in the school as reported to the Kentucky Department of Education by the local superintendent at close of year via the Superintendent's Annual Attendance Report (SAAR)."
"Learning Environment","Students","students_by_gender_-_female_(percent)","Percent of female students in entry level primary (kindergarten) through grade 12 as self-reported by the student, parent or guardian or observed by someone in the school as reported to the Kentucky Department of Education by the local superintendent at close of year via the Superintendent's Annual Attendance Report (SAAR)."
"Learning Environment","Students","students_by_gender_-_male_(count)","Count of male students in entry level primary (kindergarten) through grade 12 as self-reported by the student, parent or guardian or observed by someone in the school as reported to the Kentucky Department of Education by the local superintendent at close of year via the Superintendent's Annual Attendance Report (SAAR)."
"Learning Environment","Students","students_by_gender_-_male_(percent)","Percent of male students in entry level primary (kindergarten) through grade 12 as self-reported by the student, parent or guardian or observed by someone in the school as reported to the Kentucky Department of Education by the local superintendent at close of year via the Superintendent's Annual Attendance Report (SAAR)."
"Learning Environment","Students","students_by_grade","Individual category of grade level as reported to the Kentucky Department of Education by the local superintendent at close of year via the Superintendent's Annual Attendance Report (SAAR). The values are: Grade K (K=Kindergarten), Grade 01 through Grade 12 (1st through 12th grades), and Grade 14 (a student identified with an Individual Education Program (IEP) that is 17 years of age on or before Oct. 1 of current school year and has progressed through a grade 12 assessment)."
"Learning Environment","Students","students_by_race","Individual race/ethnicity category for entry level primary (K) through grade 12 students as self-reported by the student, parent or guardian or observed by someone in the school. Includes  Hispanic,  African American, Asian, American Indian or Alaska Native, Native Hawaiian or other Pacific Islander, White (not Hispanic), or two or more races as reported to the Kentucky Department of Education by the local superintendent at close of year via the Superintendent's Annual Attendance Report (SAAR)."
"Learning Environment","Students","students_by_race_-_african_american_(count)","Number of students categorized as race code African American"
"Learning Environment","Students","students_by_race_-_african_american_(percent)","Percent of students categorized as race code African American."
"Learning Environment","Students","students_by_race_-_american_indian_or_alaska_native_(count)","Number of students categorized as race code American Indian, Alaska Native."
"Learning Environment","Students","students_by_race_-_american_indian_or_alaska_native_(percent)","Percent of students categorized as race code American Indian, Alaska Native."
"Learning Environment","Students","students_by_race_-_asian_(count)","Number of students categorized as race code Asian."
"Learning Environment","Students","students_by_race_-_asian_(percent)","Percent of students categorized as race code Asian."
"Learning Environment","Students","students_by_race_-_hispanic_(count)","Number of students categorized as race code Hispanic."
"Learning Environment","Students","students_by_race_-_hispanic_(percent)","Percent of students categorized as race code Hispanic."
"Learning Environment","Students","students_by_race_-_native_hawaiian_or_other_pacific_islander_(count)","Number of students categorized as race code Native Hawaiian or Other Pacific Islander."
"Learning Environment","Students","students_by_race_-_native_hawaiian_or_other_pacific_islander_(percent)","Percent of students categorized as race code Native Hawaiian or Other Pacific Islander."
"Learning Environment","Students","students_by_race_-_two_or_more_races_(count)","Number of students categorized as race code Two or More."
"Learning Environment","Students","students_by_race_-_two_or_more_races_(percent)","Percent of students categorized as race code Two or More."
"Learning Environment","Students","students_by_race_-_white_(not_hispanic)_(count)","Number of students categorized as race code White (Not Hispanic)."
"Learning Environment","Students","students_by_race_-_white_(not_hispanic)_(percent)","Percent of students categorized as race code White (Not Hispanic)."
"Learning Environment","Students","total_membership","All enrollments minus all withdrawals for entry level primary (kindergarten) through grade 12 students on the last day of the reporting period, as reported to the Kentucky Department of Education by the local superintendent at close of year via the Superintendent's Annual Attendance Report (SAAR). This value is the same as the ethnic count."
"Learning Environment","Students","transition_to_adult_life_after_graduation","The Transition to Adult Life is the verification of graduate’s transition status after graduation. Schools choose from college (in or out of state), employment, vocation/technical school, military or unsuccessful or deceased."
"Learning Environment","Students","vocational/technical_training_(count)","Number of students indicated as receiving  vocational or technical training after graduation. As reported by schools in Infinite Campus - graduation tab."
"Learning Environment","Students","vocational/technical_training_(count)","Number of students indicated as receiving  vocational or technical training after graduation. Currently collected on graduate tab."
"Learning Environment","Students","vocational/technical_training_(percent)","Percent of students indicated as receiving  vocational or technical training after graduation."
"Learning Environment","Students","work_&_part-time_college_(count)","Number of students indicated as working and attending school part time after graduation. As reported by schools in Infinite Campus - graduation tab."
"Learning Environment","Students","work_&_part-time_college_(percent)","Percent of students indicated as working and attending school part time after graduation."
"Learning Environment","Students","working_(count)","Number of students indicated as working after graduation. As reported by schools in Infinite Campus - graduation tab."
"Learning Environment","Students","working_(percent)","Percent of students indicated as working after graduation."
"Learning Environment","Teachers","average_student_to_teacher_ratio","The total membership of the school (6/30 SAAR membership) divided by the number of teachers on a full-time equivalent (FTE) basis, not including administrators, guidance counselors, media specialists, or resource teachers (Professional Staff Data/Classified Staff Data  as of 9/15). Teachers include classification codes 2010, 2025, 2030, 2040, 2050, 2060, 2070, 2080, 2090, 2095, 2096, 2099, 2100, and 2211 within object code 0110."
"Learning Environment","Teachers","average_years_teaching_experience","Average number of years of professional experience of classroom teachers excluding certified staff such as administrators, counselors media specialists, or resource teachers."
"Learning Environment","Teachers","credit_recovery_-_digital_learning_provider","Teaching method associated with the class or coursework as specified by the school in Infinite Campus. Computer-based course that allows students to earn credit for a course they previously failed (e.g., PLATO, APEX, Odyssey, NOVEL/STARS)."
"Learning Environment","Teachers","credit_recovery_-_direct_instruction","Teaching method associated with the class or coursework as specified by the school in Infinite Campus. Course taught by a teacher employed by the district that allows students to earn credit for a course they previously failed."
"Learning Environment","Teachers","digital_learning_provider","Teaching method associated with the class or coursework as specified by the school in Infinite Campus. Virtual course that uses a digital platform other than credit recovery (e.g., JCPS eSchool, KET, BAVEL)."
"Learning Environment","Teachers","direct_instruction","Teaching method associated with the class or coursework as specified by the school in Infinite Campus. Traditional course taught by a teacher employed by the district; default value."
"Learning Environment","Teachers","district_provided_self_study","Teaching method associated with the class or coursework as specified by the school in Infinite Campus. Independent self-study course."
"Learning Environment","Teachers","dual_credit_-_college_offered","Teaching method associated with the class or coursework as specified by the school in Infinite Campus. Dual credit course taught by a teacher employed by a postsecondary institution, and students are not enrolled in National Academy Foundation (NAF)."
"Learning Environment","Teachers","dual_credit_-_district_offered","Teaching method associated with the class or coursework as specified by the school in Infinite Campus. Dual credit course taught by a teacher employed by the district, and students are not enrolled in National Academy Foundation (NAF)."
"Learning Environment","Teachers","instructional_setting","The location or setting where instruction ""teaching"" takes place. Examples: on-site, off-site, on-line."
"Learning Environment","Teachers","instructional_setting_-_classroom","The location or setting where instruction ""teaching"" takes place is on-site classroom."
"Learning Environment","Teachers","instructional_setting_-_home_hospital","The location or setting where instruction ""teaching"" takes place is home/hospital."
"Learning Environment","Teachers","instructional_setting_-_offsite_cte","The location or setting where instruction ""teaching"" takes place is off-site Career and Technical Education."
"Learning Environment","Teachers","instructional_setting_-_offsite_college","The location or setting where instruction ""teaching"" takes place is off-site college."
"Learning Environment","Teachers","instructional_setting_-_on-site_classroom","The location or setting where instruction ""teaching"" takes place is on-site classroom."
"Learning Environment","Teachers","instructional_setting_-_online","The location or setting where instruction ""teaching"" takes place is online."
"Learning Environment","Teachers","naf_academy_courses","National Academy Foundation (NAF) curriculum course (see http://naf.org/) that is not dual credit; associated teaching method with the class or coursework as specified by the school in Infinite Campus."
"Learning Environment","Teachers","naf_academy_dual_credit_-_district_offered","District-offered dual credit course taught by a teacher employed by the district, and students are enrolled in the NAF Academy. Teaching method associated with the class or coursework as specified by the school in Infinite Campus."
"Learning Environment","Teachers","number_of_teachers_certified_by_national_board_for_professional_standards","The number of teachers certified by the National Board for Professional Teaching Standards (www.nbpts.org), as reported by Education Professional Standards Board. The following MUNIS job class codes are counted: 2010, 2025, 2030, 2040, 2050, 2060, 2070, 2080, 2090, 2095, 2096. 2099, 2100, 2210, 2211."
"Learning Environment","Teachers","percent_of_core_academic_subject_classes_not_taught_by_highly_qualified_teachers.","Percentage of courses not taught by highly qualified designated teacher. Also disaggregated by high poverty compared to low poverty (schools in the top quartile of poverty and the bottom quartile of poverty in the state) on the online card.  Data provided by Education Professional Standards Board."
"Learning Environment","Teachers","percent_of_teachers_with_emergency_or_provisional_certification","Percentage of teachers granted an emergency or provisional certificate as outlined by 16 KAR 2:120 and 16 KAR 2:010, respectively. Data provided by Education Professional Standards Board."
"Learning Environment","Teachers","professional_qualifications_(%_of_teachers_with_degrees_to_all_teachers)","Percentages of teachers per school with degrees to all teachers, including bachelor's, master's, Rank 1, specialist, doctorate and total, as provided by Education Professional Standards Board."
"Learning Environment","Teachers","professional_qualifications_-_bachelor's_degree","Percentage of teachers per school, district or state with bachelor's degree, as provided by Education Professional Standards Board."
"Learning Environment","Teachers","professional_qualifications_-_doctorate_degree","Percentage of teachers per school, district or state with doctoral degree, as provided by Education Professional Standards Board."
"Learning Environment","Teachers","professional_qualifications_-_master's_degree","Percentage of teachers per school, district or state with master's degree, as provided by Education Professional Standards Board."
"Learning Environment","Teachers","professional_qualifications_-_rank_i","Percentage of teachers per school, district or state with Rank I, as provided by Education Professional Standards Board."
